p0_423,14.374,235,258.251
p0_423,14.374,250,761.827
p0_423,14.374,265,835.589
p0_423,14.374,280,967.899
p0_423,14.374,295,535.656
p0_423,14.374,310,377.334
p0_423,14.374,325,902.364
p0_423,14.374,340,458.099
p0_423,14.374,355,417.966
p0_423,14.374,370,359.608
p0_423,14.374,385,462.417
p0_423,14.374,400,361.63
p0_423,14.374,415,362.206
p0_449,15.2171,55,2792.25
p0_449,15.2171,70,418.315
p0_449,15.2171,85,2656.98
p0_449,15.2171,100,502.147
p0_449,15.2171,115,1354.27
p0_449,15.2171,130,798.655
p0_449,15.2171,145,1261.59
p0_449,15.2171,160,922.803
p0_449,15.2171,175,1510.28
p0_449,15.2171,190,354.125
p0_449,15.2171,205,260.792
p0_449,15.2171,220,157.08
p0_449,15.2171,235,214.733
p0_449,15.2171,250,366.069
p0_449,15.2171,265,258.831
p0_449,15.2171,280,308.371
p0_449,15.2171,295,395.785
p0_449,15.2171,310,688.252
p0_449,15.2171,325,939.814
p0_449,15.2171,340,1117.34
p0_449,15.2171,355,237.887
p0_449,15.2171,370,344.636
p0_449,15.2171,385,334.168
p0_449,15.2171,400,381.866
p0_449,15.2171,415,596.921
p0_449,15.2171,430,237.925
p0_449,15.2171,445,359.146
p0_449,15.2171,460,311.391
p0_591,16.4118,70,3420.18
p0_591,16.4118,85,2221.01
p0_591,16.4118,115,1367.98
p0_591,16.4118,130,1554.71
p0_591,16.4118,145,2284
p0_591,16.4118,160,1300.71
p0_591,16.4118,175,1728.61
p0_591,16.4118,205,973.05
p0_591,16.4118,220,465.647
p0_591,16.4118,235,327.749
p0_591,16.4118,250,320.28
p0_591,16.4118,265,407.966
p0_591,16.4118,280,395.994
p0_591,16.4118,295,355.432
p0_591,16.4118,310,372.773
p0_591,16.4118,325,349.361
p0_591,16.4118,340,416.751
p0_591,16.4118,355,391.168
p0_591,16.4118,370,367.772
p0_591,16.4118,385,257.581
p0_591,16.4118,400,311.138
p0_591,16.4118,415,303.922
p0_591,16.4118,430,887.085
p0_591,16.4118,445,232.308
p0_640,13.3459,70,961.56
p0_640,13.3459,85,208.689
p0_640,13.3459,100,252.19
p0_640,13.3459,115,408.608
p0_640,13.3459,130,276.084
p0_640,13.3459,145,123.707
p0_640,13.3459,160,263.757
p0_640,13.3459,175,117.363
p0_640,13.3459,190,80.835
p0_640,13.3459,220,137.97
p0_640,13.3459,235,166.233
p0_640,13.3459,250,87.9133
p0_640,13.3459,265,189.381
p0_640,13.3459,280,246.618
p0_640,13.3459,295,278.449
p0_640,13.3459,310,214.358
p0_640,13.3459,325,262.448
p0_640,13.3459,340,162.299
p0_640,13.3459,355,229.749
p0_640,13.3459,370,301.203
p0_640,13.3459,385,206.599
p0_640,13.3459,400,145.4
p0_640,13.3459,415,182.036
p0_713,17.6453,55,4869.63
p0_713,17.6453,85,1485.87
p0_713,17.6453,100,1864.3
p0_713,17.6453,115,1964.52
p0_713,17.6453,130,2451.42
p0_713,17.6453,145,1497.77
p0_713,17.6453,160,1513.3
p0_713,17.6453,190,1660
p0_713,17.6453,205,2726.87
p0_713,17.6453,220,1747.02
p0_713,17.6453,235,1605.17
p0_713,17.6453,250,1671.84
p0_713,17.6453,265,1485.68
p0_713,17.6453,280,1078.12
p0_713,17.6453,295,1175.54
p0_713,17.6453,310,755.441
p0_713,17.6453,325,442.039
p0_713,17.6453,340,556.447
p0_713,17.6453,355,424.474
p0_713,17.6453,370,418.285
p0_713,17.6453,385,456.918
p0_713,17.6453,400,474.601
p0_713,17.6453,415,490.945
p0_744,14.7808,70,121.433
p0_744,14.7808,85,112.618
p0_744,14.7808,100,101.859
p0_744,14.7808,115,147.132
p0_744,14.7808,130,332.298
p0_744,14.7808,160,192.088
p0_744,14.7808,175,269.003
p0_744,14.7808,190,156.346
p0_744,14.7808,205,172.221
p0_744,14.7808,220,426.329
p0_744,14.7808,235,204.463
p0_744,14.7808,250,389.73
p0_744,14.7808,265,115.455
p0_744,14.7808,280,291.949
p0_744,14.7808,295,234.58
p0_744,14.7808,310,282.486
p0_744,14.7808,325,151.373
p0_744,14.7808,340,318.093
p0_744,14.7808,355,191.566
p0_744,14.7808,370,199.317
p0_744,14.7808,385,203.882
p0_744,14.7808,400,225.495
p0_744,14.7808,415,380.983
p0_744,14.7808,430,262.756
p0_744,14.7808,460,279.987
p0_744,14.7808,490,303.528
p0_759,14.6479,70,1397.76
p0_759,14.6479,85,989.186
p0_759,14.6479,100,1310.73
p0_759,14.6479,115,1781.56
p0_759,14.6479,130,974.107
p0_759,14.6479,145,796.181
p0_759,14.6479,160,62.5406
p0_759,14.6479,175,307.606
p0_759,14.6479,190,437.987
p0_759,14.6479,205,255.807
p0_759,14.6479,220,238.764
p0_759,14.6479,235,253.681
p0_759,14.6479,250,230.876
p0_759,14.6479,265,232.194
p0_759,14.6479,280,200.624
p0_759,14.6479,295,155.674
p0_759,14.6479,310,248.591
p0_759,14.6479,325,258.434
p0_759,14.6479,340,301.162
p0_759,14.6479,355,300.041
p0_759,14.6479,370,142.307
p0_759,14.6479,385,298.754
p0_759,14.6479,400,358.57
p0_759,14.6479,415,421.33
p0_759,14.6479,430,337.223
p0_759,14.6479,445,161.859
p0_760,15.9683,70,1319.72
p0_760,15.9683,85,1366.91
p0_760,15.9683,115,848.458
p0_760,15.9683,130,1374.52
p0_760,15.9683,160,1264.76
p0_760,15.9683,175,592.499
p0_760,15.9683,190,346.559
p0_760,15.9683,205,595.45
p0_760,15.9683,220,276.442
p0_760,15.9683,235,561.24
p0_760,15.9683,250,504.14
p0_760,15.9683,265,1372.16
p0_760,15.9683,280,965.085
p0_760,15.9683,295,396.109
p0_760,15.9683,310,471.918
p0_760,15.9683,325,245.157
p0_760,15.9683,340,251.864
p0_760,15.9683,355,307.285
p0_760,15.9683,370,364.75
p0_760,15.9683,385,319.691
p0_760,15.9683,400,409.59
p0_760,15.9683,415,352.745
p0_760,15.9683,430,382.281
p0_760,15.9683,445,247.846
p0_760,15.9683,460,279.869
p0_787,12.5043,55,160.732
p0_787,12.5043,70,37.5847
p0_787,12.5043,85,264.559
p0_787,12.5043,100,55.0886
p0_787,12.5043,115,157.419
p0_787,12.5043,130,67.2832
p0_787,12.5043,145,229.376
p0_787,12.5043,160,94.7277
p0_787,12.5043,175,167.541
p0_787,12.5043,190,113.408
p0_787,12.5043,205,93.2143
p0_787,12.5043,250,137.588
p0_787,12.5043,265,107.696
p0_787,12.5043,280,177.455
p0_787,12.5043,310,99.4553
p0_787,12.5043,340,298.187
p0_787,12.5043,355,311.519
p0_787,12.5043,370,201.927
p0_787,12.5043,385,596.434
p0_787,12.5043,400,204.074
p0_787,12.5043,415,214.436
p0_787,12.5043,430,201.828
p0_787,12.5043,445,199.845
p0_801,14.0814,70,51.1016
p0_801,14.0814,85,109.315
p0_801,14.0814,100,825.67
p0_801,14.0814,115,211.897
p0_801,14.0814,130,165.086
p0_801,14.0814,145,300.608
p0_801,14.0814,160,216.476
p0_801,14.0814,175,222.684
p0_801,14.0814,190,113.397
p0_801,14.0814,205,182.196
p0_801,14.0814,220,188.651
p0_801,14.0814,235,138.673
p0_801,14.0814,250,272.889
p0_801,14.0814,265,219.224
p0_801,14.0814,280,256.419
p0_801,14.0814,295,242.997
p0_801,14.0814,310,363.864
p0_801,14.0814,325,307.171
p0_801,14.0814,340,238.679
p0_801,14.0814,355,392.324
p0_801,14.0814,370,234.191
p0_801,14.0814,385,353.283
p0_801,14.0814,400,255.946
p0_801,14.0814,415,237.88
p0_801,14.0814,430,439.58
p0_801,14.0814,460,254.114
p0_881,14.3969,55,55.7638
p0_881,14.3969,85,385.604
p0_881,14.3969,100,150.169
p0_881,14.3969,115,129.611
p0_881,14.3969,130,124.272
p0_881,14.3969,145,92.5459
p0_881,14.3969,160,71.566
p0_881,14.3969,175,83.0005
p0_881,14.3969,190,180.45
p0_881,14.3969,205,76.5264
p0_881,14.3969,220,151.166
p0_881,14.3969,235,79.5334
p0_881,14.3969,265,110.64
p0_881,14.3969,280,117.88
p0_881,14.3969,310,106.957
p0_881,14.3969,340,243.413
p0_881,14.3969,370,288.736
p0_881,14.3969,385,483.135
p0_881,14.3969,400,405.674
p0_919,13.9114,85,569.362
p0_919,13.9114,100,318.021
p0_919,13.9114,115,406.123
p0_919,13.9114,145,171.747
p0_919,13.9114,175,125.196
p0_919,13.9114,190,106.701
p0_919,13.9114,220,155.554
p0_919,13.9114,235,130.536
p0_919,13.9114,250,185.443
p0_919,13.9114,265,164.393
p0_919,13.9114,280,145.87
p0_919,13.9114,295,192.551
p0_919,13.9114,310,249.617
p0_919,13.9114,325,149.976
p0_919,13.9114,340,300.572
p0_919,13.9114,355,181.329
p0_919,13.9114,370,610.355
p0_919,13.9114,385,354.056
p0_919,13.9114,400,453.674
p0_919,13.9114,415,279.203
p0_919,13.9114,430,208.892
p0_919,13.9114,445,119.105
p0_935,13.9121,55,385.94
p0_935,13.9121,85,435.552
p0_935,13.9121,100,1445.02
p0_935,13.9121,115,185.359
p0_935,13.9121,130,252.059
p0_935,13.9121,145,142.677
p0_935,13.9121,160,124.832
p0_935,13.9121,175,454.878
p0_935,13.9121,190,292.636
p0_935,13.9121,205,497.258
p0_935,13.9121,220,176.48
p0_935,13.9121,235,195.4
p0_935,13.9121,250,263.155
p0_935,13.9121,265,307.99
p0_935,13.9121,280,158.711
p0_935,13.9121,310,218.99
p0_935,13.9121,325,164.529
p0_935,13.9121,340,221.571
p0_935,13.9121,355,283.465
p0_935,13.9121,370,346.623
p0_935,13.9121,385,253.173
p0_935,13.9121,400,579.913
p0_935,13.9121,415,360.199
p0_935,13.9121,445,356.643
p0_935,13.9121,460,612.551
p0_935,13.9121,475,310.788
p0_935,13.9121,490,150.299
p0_948,16.5469,55,2343.1
p0_948,16.5469,70,1434.53
p0_948,16.5469,85,1516.48
p0_948,16.5469,100,1798.39
p0_948,16.5469,115,1492.26
p0_948,16.5469,130,937.384
p0_948,16.5469,145,2848.47
p0_948,16.5469,160,2266.96
p0_948,16.5469,175,1508.52
p0_948,16.5469,190,679.405
p0_948,16.5469,205,661.723
p0_948,16.5469,220,821.43
p0_948,16.5469,235,535.93
p0_948,16.5469,250,348.327
p0_948,16.5469,265,446.681
p0_948,16.5469,280,363.196
p0_948,16.5469,295,356.021
p0_948,16.5469,310,338.158
p0_948,16.5469,325,358.109
p0_948,16.5469,340,335.676
p0_948,16.5469,355,308.899
p0_948,16.5469,370,447.397
p0_948,16.5469,385,454.315
p0_948,16.5469,400,496.731
p0_948,16.5469,415,518.354
p0_948,16.5469,430,423.992
p0_948,16.5469,445,408.721
p0_949,16.1962,55,1941.93
p0_949,16.1962,85,2169.25
p0_949,16.1962,100,2211.67
p0_949,16.1962,115,2232.91
p0_949,16.1962,130,2121.52
p0_949,16.1962,145,1380.41
p0_949,16.1962,160,1535.28
p0_949,16.1962,175,1325.37
p0_949,16.1962,190,2202.84
p0_949,16.1962,205,1135.27
p0_949,16.1962,235,997.779
p0_949,16.1962,250,362.787
p0_949,16.1962,265,423.391
p0_949,16.1962,280,207.906
p0_949,16.1962,295,218.605
p0_949,16.1962,310,404.192
p0_949,16.1962,325,306.524
p0_949,16.1962,340,527.73
p0_949,16.1962,355,464.36
p0_949,16.1962,370,329.797
p0_949,16.1962,385,481.535
p0_949,16.1962,400,374.163
p0_949,16.1962,415,456.235
p0_949,16.1962,430,423.747
p0_949,16.1962,445,237.366
p0_949,16.1962,460,264.413
p0_951,17.114,55,2595.98
p0_951,17.114,70,2857.83
p0_951,17.114,85,2362.2
p0_951,17.114,100,2485.42
p0_951,17.114,115,1566.14
p0_951,17.114,130,2157.03
p0_951,17.114,145,1957.88
p0_951,17.114,160,1775.04
p0_951,17.114,175,2278.17
p0_951,17.114,190,1700.06
p0_951,17.114,205,2068.63
p0_951,17.114,220,2014.23
p0_951,17.114,235,1460.98
p0_951,17.114,250,1357.62
p0_951,17.114,265,511.873
p0_951,17.114,280,509.116
p0_951,17.114,295,520.235
p0_951,17.114,310,639.218
p0_951,17.114,325,458.294
p0_951,17.114,340,471.107
p0_951,17.114,355,698.436
p0_951,17.114,370,735.296
p0_951,17.114,385,538.69
p0_951,17.114,400,649.169
p0_968,15.1679,70,513.766
p0_968,15.1679,85,1062.4
p0_968,15.1679,100,1990.39
p0_968,15.1679,115,1057.07
p0_968,15.1679,130,1347.34
p0_968,15.1679,145,267.839
p0_968,15.1679,160,271.731
p0_968,15.1679,175,270.215
p0_968,15.1679,190,525.174
p0_968,15.1679,205,339.919
p0_968,15.1679,220,397.935
p0_968,15.1679,235,468.124
p0_968,15.1679,250,665.484
p0_968,15.1679,265,672.48
p0_968,15.1679,280,530.432
p0_968,15.1679,295,457.077
p0_968,15.1679,310,522.938
p0_968,15.1679,325,539.247
p0_968,15.1679,340,519.011
p0_968,15.1679,355,551.739
p0_968,15.1679,370,444.706
p0_968,15.1679,385,335.828
p0_968,15.1679,400,380.825
p0_968,15.1679,415,354.899
p0_968,15.1679,430,464.121
p0_968,15.1679,445,511.325
